"","x"
"478",-2.08087426590018
"479",-2.10670418044081
"480",-1.97003845103722
"481",-1.9785168635838
"482",-1.95264871369902
"483",-1.85958953051822
"484",-2.07566263049941
"485",-2.22163175487561
"486",-2.05511339744543
"487",-2.15440327414698
"488",-1.95876417749735
"489",-2.0605809891925
"490",-2.00998107994784
"491",-2.09520940668726
"492",-1.98156559515929
"493",-1.96240526781875
"494",-1.95949369948206
"495",-2.08413821223631
"496",-2.01689996699088
"497",-2.09454797358734
"498",-1.97054349125514
"499",-2.11889493098648
"500",-1.99155951911032
"501",-1.96293268673808
"502",-2.21707914904255
"503",-2.03869782154647
"504",-2.05608300545267
"505",-2.12747116561763
"506",-1.91491053270809
"507",-1.85305270158313
"508",-1.97701296273379
"509",-2.05367410126816
"510",-1.95454169034039
"511",-2.12493883126317
"512",-2.01408869897782
"513",-2.12020110769095
"514",-2.03912140949223
"515",-2.07275643365589
"516",-2.11812870837316
"517",-1.80287663610508
"518",-1.8989531337518
"519",-1.83137692277891
"520",-2.10103789135207
"521",-2.11004905955731
"522",-1.93962362787338
"523",-1.96354236711845
"524",-2.1399644412592
"525",-1.94090350513906
"526",-2.14621718741967
"527",-2.02811402958103
"528",-2.09977218456339
"529",-2.05179032869863
"530",-2.15484038579832
"531",-1.98009304306002
"532",-1.99162862161866
"533",-1.98204762813761
"534",-1.94714106057478
"535",-2.07596596445059
"536",-1.98166662150526
"537",-1.96287326542989
"538",-1.98623774503386
"539",-2.03661426659552
"540",-2.2547393705654
"541",-2.25377593406193
"542",-2.11425819406838
"543",-2.06911492207628
"544",-1.96638384018864
"545",-1.92852729304873
"546",-2.23957083546367
"547",-2.03884962002561
"548",-2.10390133180224
"549",-2.05822795358411
"550",-1.92312296845695
"551",-2.16060073107214
"552",-2.06144998994944
"553",-2.00974289781111
"554",-1.99135100287581
"555",-1.92946252706028
"556",-1.97413804620766
"557",-2.14719959526448
"558",-1.9746921956321
"559",-2.00667697263269
"560",-2.12045206745082
"561",-1.96954268430723
"562",-1.96824567570207
"563",-2.02890237079464
"564",-2.17644001312273
"565",-1.8792337463443
"566",-2.12154278333917
"567",-2.01106959296564
"568",-1.77578172234495
"569",-2.06110883904053
"570",-1.91371077958076
"571",-1.95160426878131
"572",-2.00299667711978
"573",-1.88596513040892
"574",-2.00015239353018
"575",-1.89305683322557
"576",-2.0111791725708
"577",-2.18631388684253
"578",-2.07568917296588
"579",-1.98829716352284
"580",-2.05906045858026
"581",-2.16377296524344
"582",-2.037695367024
"583",-2.02716203219206
"584",-2.07169158307899
"585",-2.04128040951064
"586",-1.95752148949647
"587",-2.04774715678411
"588",-1.82461296799761
"589",-1.89663005504673
"590",-1.88061594902373
"591",-2.07433896748982
"592",-2.13124307032652
"593",-2.21149778852992
